StopID,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P,x,y
52513,Bench, ,1,outbound, , , ,1432122.686689757509157,562410.901617582305335
52600, , ,43,outbound,forward facing back of sidewalk,sidewalk, ,1448813.048322086920962,485539.184626410366036
52604, , ,43,outbound,forward facing back of sidewalk,sidewalk, ,1449722.977276512188837,484741.167193585657515
52612, ,Shelter,43,outbound,forward facing back of curb,sidewalk, ,1450184.697153590852395,481650.634004577819724
52613, , ,43, , , , ,1450641.523995841620490,480328.872868582257070
52640, , ,60,outbound,forward facing back of sidewalk,sidewalk, ,1428535.935989251593128,532595.128900168812834
52720, , ,235,outbound,forward facing back of sidewalk,sidewalk, ,1431203.875863336259499,539774.173269088496454
52721, , ,235,inbound,forward facing back of sidewalk,sidewalk, ,1431165.585257505765185,539786.920290836016648
52740, , ,16,outbound,forward facing back of sidewalk,sidewalk, ,1430251.567728585097939,521719.724469911889173
52750, , ,"2, 34", , , , ,1432328.257800927618518,552356.900072068907320
52751, , ,34, , , , ,1432159.421524423407391,552381.247792419744655
52760, , ,16, , , , ,1427494.164778836537153,519705.610387916327454
52770, , ,16, , , , ,1427415.037968582008034,519586.286479585687630
52790, , ,42, , , , ,1420443.709719680715352,495374.924141251423862
52800, , ,42, , , , ,1420052.408993087941781,495712.720381662133150
52830, , ,98, , , , ,1443549.987982091028243,605226.941969576524571
59460, , ,60, , , , ,1427919.080267585348338,532107.601331906742416
59470, , ,60, , , , ,1427520.032837338978425,532053.421322168083861
59480, , ,"50, 54", , , , ,1471980.016095674829558,575247.050157839083113
59490, , ,35, , , , ,1403542.599164999090135,549461.273317408282310
59500, , ,"77x, 97", , , , ,1439570.124878850067034,635011.977871830458753
59510,Bench, ,2, , , , ,1438980.079142919974402,538144.829086838988587
59550, , ,99, ,forward facing back of sidewalk,sidewalk, ,1450673.861529597314075,609561.389009347418323
59570, , ,"16, 2",outbound, , , ,1440580.595955006079748,533627.085825743037276
59571, , ,"16, 2",inbound, , , ,1440638.693607843015343,533586.677113902056590
59580, , ,"40x, 46x, 52x, 62x, 64x, 74x, 82x", , , , ,1446830.942378169158474,544939.652767502237111
59581, , ,"40x, 46x, 52x, 62x, 64x, 74x, 82x", , , , ,1446884.108610426774248,545099.915898427250795
59590, , ,"34, 40x, 46x, 52x, 64x, 74x, 82x, 85x", , , , ,1447359.189025096828118,544438.386381567921489
59591, , ,"34, 40x, 46x, 52x, 64x, 74x, 82x, 85x", , , , ,1447548.303476250963286,544329.299001329578459
59600, , ,235, , , , ,1430402.695379086304456,546829.913422667887062
59610, , ,"48x, 99", , , , ,1444391.650340757565573,619053.784722652286291
59660, , ,"1, 22, 26, 34, 7, 8, 82x, 85x", , , , ,1448289.579224668443203,543541.974132425850257
59690, , ,21, , , , ,1451070.020186088513583,570292.012167668202892
59700, , ,21, , , , ,1451159.932735925773159,570280.880956330220215
59710, , ,21, , , , ,1451019.934000172885135,569038.919529503909871
59720, , ,21, , , , ,1451109.964660009136423,569033.974657507380471
59730, , ,21, , , , ,1451119.890821255277842,567717.888378907111473
59740, , ,21, , , , ,1451180.163994675502181,567813.962661820463836
59750, , ,21, , , , ,1451506.953367343405262,566509.115862069884315
59760, , ,21, , , , ,1451589.973542505176738,566511.947221242357045
59770, , ,21, , , , ,1452030.088475918862969,564410.009495990932919
59771, , ,21, , , , ,1452099.941682671662420,564442.934627000242472
59780, , ,13, , , , ,1451542.937219254439697,563488.250840822816826
59781, , ,13, , , , ,1451542.604870831361040,563438.023907168302685
59790, , ,13, , , , ,1448742.794197508599609,563656.717039323295467
59791, , ,13, , , , ,1448742.449710003565997,563606.125933157978579
59800, , ,13, , , , ,1446602.437913915375248,563209.581450656172819
59801, , ,13, , , , ,1446520.124102163594216,563149.237739330390468
59820, , ,13, , , , ,1458821.436113677686080,558076.247885314282030
59821, , ,13, , , , ,1458828.859655254287645,558139.448874425143003
59840, , ,22, , , , ,1455354.156630924204364,552544.253371925908141
59841, , ,22, , , , ,1455570.050884180469438,552984.011350669199601
59850, , ,"23, 3", , , , ,1477050.035811252193525,548241.097608171752654
59851, , ,"23, 3", , , , ,1476969.982821756275371,548222.854534410522319
59860, , ,4, , , , ,1462800.183405508752912,546630.094596586190164
59861, , ,4, , , , ,1462990.047855175798759,546758.059563737828285
59862, , ,4, , , , ,1463412.364595836494118,547271.665163838653825
59870, ,Shelter,4, , , , ,1463670.663948007160798,547666.667654683813453
59871, , ,4, , , , ,1463284.867147422395647,547190.252596998703666
59880, , ,4, , ,sidewalk, ,1453319.977300339611247,543077.841530489153229
59901, , ,3, , , , ,1457790.008386500878260,550603.102070513297804
59910, , ,59, , , , ,1466679.941722087794915,593362.057890996919014
59911, , ,59, , , , ,1466649.909629919799045,593250.847155402298085
59912, , ,290, , , , ,1458194.839597841491923,636154.912593837245367
59913, , ,290, , , , ,1456059.472149423789233,637838.448268753127195
59914, , ,290, , , , ,1454732.879658257355914,638874.528873742208816
59915, , ,290, , , , ,1452498.077369338599965,640311.900999004137702
59917, , ,290, , , , ,1451006.424184672301635,641391.985781075432897
59918, , ,290, , , , ,1451020.579668172402307,641320.737235912005417
59920, , ,290, , , , ,1452667.376571422442794,640194.459632844431326
59921, , ,290, , , , ,1454851.342347837053239,638727.824442752171308
59922, , ,290, , , , ,1455977.104860091116279,637843.968927017645910
59923, , ,290, , , , ,1457753.568498757435009,636445.855253416346386
60000, , ,4, , , , ,1452399.990951336454600,542703.152647342765704
60010, , ,"11, 21", , , , ,1451639.996080262120813,545003.897061582538299
60011, , ,"11, 21", , , , ,1452162.212883581640199,545303.281633413513191
60020, , ,"11, 21, 48x, 53x, 63x, 77x", , , , ,1450020.190264754462987,543675.070322902407497
60030, , ,54, , , , ,1474999.979215838015079,580147.132877327036113
60040, , ,13, , , , ,1462050.031690591480583,555677.970201575313695
60041, , ,13, , , , ,1461920.014562167227268,555752.040919581195340
60050, , ,13, , , , ,1459239.911654671654105,561131.007195747108199
60051, , ,13, , , , ,1459119.916487834416330,561131.014085497590713
60059, , ,54, , , , ,1475699.390874751377851,575930.444132239790633
60060, , ,54, , , , ,1476310.060913257068023,576249.063245661673136
60070, , ,54, , , , ,1474389.997168084373698,579258.855782491504215
60080, , ,28, , , , ,1453330.130495257442817,513705.040696162031963
60090, , ,28, , , , ,1454549.970903344219550,513250.883467994048260
60091, , ,28, , , , ,1454150.000246591167524,513498.116569324920420
60100, , ,28, , , , ,1459290.072315505472943,513535.036443004326429
60101, , ,28, , , , ,1459340.154564417432994,513609.107817169628106
60110, , ,98, , , , ,1440183.302130168303847,599376.953341499669477
60120, , ,29, , , , ,1485729.907231011893600,573357.905970254563726
60130, , ,"22, 29, 47x, 59", , , , ,1479150.010285847354680,572776.939612504327670
60140, , ,97, , , , ,1437020.005307176150382,622185.897224838146940
60141, , ,97, , , , ,1437060.136132425395772,622165.839522156747989
60150, , ,"54, 59", , , , ,1475020.132062666350976,582628.952060663374141
60160, , ,59, , , , ,1477830.177951755002141,581158.886431259685196
60161, , ,59, , , , ,1478440.089133508270606,580916.988949159393087
60170, , ,"47x, 59", , , , ,1481820.095824917778373,578639.006628488539718
60171, , ,"47x, 59", , , , ,1481640.059111511334777,579056.034009658265859
60180, , ,29, , , , ,1486909.969831505091861,572946.856595496879891
60190, , ,59, , , , ,1476730.065978758968413,581714.133352232165635
60200, , ,54, , , , ,1473589.954804924316704,584207.943981430027634
60201, , ,54, , , , ,1473469.962262755259871,584253.031489671906456
60210, , ,54, , , , ,1474370.159609338967130,584776.857869830681011
60211, , ,54, , , , ,1474660.007126755779609,585093.132827827357687
60212, , ,54, , , , ,1477073.102366169216111,589986.006572250043973
60213, , ,54, , , , ,1477050.884234765078872,589909.957183673279360
60220, , ,98, , , , ,1439319.965274178422987,601202.121607173001394
60221, , ,98, , , , ,1439300.362951166229323,601095.835074323345907
60230, , ,39, , , , ,1471111.105431921547279,554515.638208670308813
60240, , ,"59, 98, 99", , , , ,1453850.041528915753588,595207.948884244542569
60241, , ,99, , , , ,1453703.736703416565433,595309.662263506208546
60250, , ,4, , , , ,1461120.022067671641707,545447.003458845312707
60260, , ,21, , , , ,1451300.176549920579419,572229.023385508917272
60270, , ,97, , , , ,1445674.669100172817707,613819.443485334282741
60280, , ,"13, 211, 4", , , , ,1464564.910191005794331,551409.943960754666477
60290, , ,11, , , , ,1472730.010330592747778,559554.823340239003301
60291, , ,"11, 211", , , , ,1472589.932854840066284,559500.168265827931464
60300, , ,11, , , , ,1472940.132941836025566,560627.083991013234481
60310, , ,"50, 54", , , , ,1474187.800394005142152,564290.102583583444357
60311, , ,11, , , , ,1474430.018413507146761,563980.038243078044616
60340, , ,47x, , , , ,1470608.451581588247791,612906.418408495024778
60344, , ,21, , , , ,1464025.473933926783502,582056.107733902405016
60345, , ,21, , , , ,1462640.351047999691218,582916.262837758171372
60346, , ,21, , , , ,1461492.672897167969495,583150.431332670385018
60347, , ,21, , , , ,1460344.835297843208537,583194.997188418288715
60348, , ,21, , , , ,1459440.192094006808475,582510.052035988192074
60349, , ,21, , , , ,1459552.937275347299874,581676.589135991060175
60350, , ,21, , , , ,1455489.989692591363564,580884.696362829883583
60351, , ,21, , , , ,1455303.025827666977420,579591.522111902246252
60352, , ,21, , , , ,1455116.078366927104071,578316.185751828947105
60353, , ,21, , , , ,1454036.679607087513432,575934.681000420241617
60354, , ,21, , , , ,1454846.330874925479293,577162.499738992657512
60355, , ,21, , , , ,1453054.953552178805694,574763.207621574751101
60356, , ,21, , , , ,1452553.532967081293464,574140.549090006505139
60357, , ,21, , , , ,1452275.030899426434189,573811.172124087344855
60358, , ,21, , , , ,1454361.832828170154244,576255.933966847253032
60359, , ,21, , , , ,1454924.964247845113277,577187.988861264544539
60360, , ,21, , , , ,1455126.766665763454512,578135.074565495364368
60361, , ,21, , , , ,1455335.401091000996530,579567.629443168290891
60362, , ,21, , , , ,1455528.839024343062192,580872.333198571926914
60363, , ,21, , , , ,1463530.759044089820236,581290.088924738811329
60364, , ,97, , , , ,1447586.589160836301744,634961.125939424382523
60365, , ,99, , , , ,1444251.990843169158325,628990.644113998743705
60366, , ,99, , , , ,1445153.236087924335152,630103.645824991632253
60367, , ,99, , , , ,1447100.980880090035498,632480.268368336255662
60368, , ,99, , , , ,1447917.643944926559925,633412.558826589956880
60369, , ,99, , , , ,1447858.043998503359035,633426.049613249721006
60370, , ,99, , , , ,1447050.702109253033996,632498.682701575336978
60371, , ,99, , , , ,1446677.260927015217021,631956.721515173208900
60372, , ,99, , , , ,1444925.618432915769517,629940.104485413874499
60373, , ,99, , , , ,1444146.771565429167822,628970.052619760856032
60374, , ,20, , , , ,1452955.638462089933455,516597.755711253965273
60375, , ,20, , , , ,1452979.724700010381639,516525.967140924651176
60376, , ,20, , , , ,1453400.491575011052191,519713.793442411988508
60377, , ,20, , , , ,1453646.766673006350175,519436.253971244732384
60378, , ,20, , , , ,1453732.257315668743104,518170.133472006011289
60379, , ,20, , , , ,1453788.978330842684954,518230.969636421883479
60381, , ,21, , , , ,1451430.934818586101755,572409.698220986523665
60382, , ,56, , , , ,1411206.836133085424080,517072.652727337321267
60383, , ,56, , , , ,1411100.030244344379753,518393.954546664317604
60384, , ,56, , , , ,1411081.167093091411516,517865.418202173837926
60385, , ,56, , , , ,1410990.812943093711510,518855.507101250521373
60386, , ,56, , , , ,1410321.921564332908019,521674.246542494453024
60387, , ,56, , , , ,1412175.954601668985561,516705.438238668255508
60389, , ,1, , , , ,1422279.926519670989364,570204.118970747804269
60391, , ,1, , , , ,1426154.359059503301978,564724.950139082735404
60392, , ,1, , , , ,1426250.439576008822769,564708.164083423092961
60393, , ,3, , , , ,1460440.180251501267776,551460.375946492422372
60394, , ,3, , , , ,1460415.134697915986180,551380.386605167062953
60395, , ,1, , , , ,1425019.718940340913832,566116.387644902337343
60396, , ,1, , , , ,1425036.845874584047124,566045.436015164596029
60397, , ,3, , , , ,1460994.661097916308790,550294.564629832399078
60398, , ,3, , , , ,1460895.191480582347140,550489.661352495197207
60401, , ,30, , , , ,1431117.114225841825828,546318.950205748900771
60402, , ,30, , , , ,1433189.792167090345174,547084.795786913484335
60403, , ,54, , , , ,1480696.296563336160034,592505.944117657025345
60404, , ,54, , , , ,1480596.722943597938865,592336.970702329301275
60510, , ,51, , , , ,1458883.640385591425002,491873.911458239541389
60520, , ,51, , , , ,1458853.534146585501730,491798.020205835753586
60530, , ,35, , , , ,1413275.538360513281077,548702.378837825497612
60531, , ,35, , , , ,1413281.338545761071146,548648.389444497530349
60570, , ,54, , , , ,1483599.419694086536765,594477.937877078657039
60580, , ,11, , , , ,1456828.584128252929077,550069.602809430798516
60590, , ,11, , , , ,1456388.968537682667375,549610.278924918617122
60600, , ,11, , , , ,1455509.631057508289814,548655.615808011149056
60610, , ,11, , , , ,1455805.142277499195188,548957.773996329982765
