StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
46178,141372.000000000000000,50128.199999999997090, , ,42,outbound,forward facing back of curb,sidewalk, 
46179,141395.100000000005821,50224.800000000002910, , ,42,outbound,forward facing back of curb,sidewalk, 
46180,141457.200000000011642,50126.800000000002910, , ,42,outbound,forward facing back of curb,sidewalk, 
46181,141458.700000000011642,50004.500000000000000, , ,42,outbound,forward facing back of curb,sidewalk, 
46182,141503.000000000000000,49926.900000000001455, , ,42,outbound,forward facing back of curb,sidewalk, 
46183,141623.899999999994179,49786.000000000000000, , ,42,inbound,forward facing edge of pavement, , 
46184,141702.899999999994179,49716.400000000001455, , ,42,inbound,forward facing edge of pavement, , 
46185,144441.500000000000000,50216.800000000002910, , ,43,outbound,forward facing back of curb,sidewalk, 
46186,144565.299999999988358,49239.000000000000000, , ,43,outbound,forward facing back of sidewalk,sidewalk, 
46189,144573.600000000005821,49172.900000000001455, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
46190,144484.500000000000000,49356.699999999997090, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
46191,144428.100000000005821,49424.400000000001455, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
46192,143637.100000000005821,50131.300000000002910, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
46193,143313.299999999988358,50117.699999999997090, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
46194,143013.299999999988358,50075.000000000000000, , ,55,outbound,forward facing back of curb,sidewalk, 
46195,142905.399999999994179,50086.800000000002910, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
46196,142729.299999999988358,50092.300000000002910, , ,55,outbound,forward facing back of curb,sidewalk, 
46197,142573.200000000011642,50162.199999999997090, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
46198,140978.700000000011642,51258.800000000002910, , ,55,outbound, ,sidewalk, 
46199,141034.399999999994179,51366.900000000001455,Bench, ,55,outbound,forward facing back of curb,sidewalk, 
46200,141072.500000000000000,51505.500000000000000, , ,55,outbound,forward facing edge of pavement, , 
46201,141091.500000000000000,51574.800000000002910, , ,55,outbound,rear facing edge of pavement, , 
46202,141120.299999999988358,51664.900000000001455, , ,55,outbound,forward facing edge of pavement, , 
46203,141239.700000000011642,51660.599999999998545, , ,56,inbound,forward facing edge of pavement, , 
46204,141432.399999999994179,51610.199999999997090, , ,56,inbound,forward facing edge of pavement, , 
46211,142269.399999999994179,50336.599999999998545, , ,55,inbound,forward facing back of curb, , 
46212,142566.100000000005821,50159.400000000001455, , ,55,inbound,forward facing back of curb,sidewalk, 
46213,142709.899999999994179,50096.699999999997090, , ,55,inbound,forward facing back of curb,sidewalk, 
46214,142894.700000000011642,50078.099999999998545, , ,55,inbound,forward facing back of curb,sidewalk, 
46215,143013.200000000011642,50071.400000000001455, , ,55,inbound,forward facing back of curb, , 
46216,143303.299999999988358,50109.099999999998545, , ,55,inbound,forward facing back of curb, , 
46217,143647.799999999988358,50148.500000000000000, , ,55,inbound,forward facing back of curb, , 
46239,143373.700000000011642,51265.699999999997090, , ,57,not applicable,forward facing edge of pavement,sidewalk, 
46240,143403.600000000005821,51367.199999999997090, , ,57,inbound,forward facing back of curb, , 
46241,143461.100000000005821,51437.500000000000000, , ,57,inbound,forward facing back of curb, , 
46242,143426.000000000000000,51527.500000000000000, , ,57,inbound,forward facing back of curb,sidewalk, 
46243,143472.799999999988358,51587.199999999997090,Bench, ,57,inbound,forward facing back of curb,sidewalk, 
46244,143658.200000000011642,51607.800000000002910, , ,57,inbound,forward facing edge of pavement,sidewalk, 
46245,143738.799999999988358,51592.699999999997090, , ,57,inbound,forward facing edge of pavement,sidewalk, 
46247,143954.299999999988358,51578.000000000000000, , ,57,inbound,forward facing back of curb,sidewalk, 
46248,144086.399999999994179,51560.199999999997090, , ,57,inbound,forward facing back of curb,sidewalk, 
46249,144160.299999999988358,51470.000000000000000, , ,57,inbound,forward facing back of curb,sidewalk, 
46250,144272.299999999988358,51397.599999999998545, , ,57,inbound,forward facing back of sidewalk,sidewalk, 
46251,144386.899999999994179,51379.099999999998545,Bench, ,57,inbound,forward facing back of curb,sidewalk, 
46252,144565.100000000005821,51374.800000000002910, , ,57,inbound,forward facing back of curb,sidewalk, 
46253,144753.700000000011642,51281.500000000000000, , ,57,inbound,forward facing back of curb, , 
46254,144856.700000000011642,51294.199999999997090, , ,57,inbound,forward facing back of curb,sidewalk, 
46255,144918.100000000005821,51431.800000000002910, , ,57,inbound,forward facing back of sidewalk,sidewalk, 
46256,144943.299999999988358,51491.000000000000000, , ,57,inbound,forward facing back of sidewalk,sidewalk, 
46257,144928.500000000000000,51464.099999999998545, , ,57,outbound,forward facing back of curb,sidewalk, 
46258,144905.399999999994179,51407.500000000000000, , ,57,outbound,forward facing back of curb,sidewalk, 
46259,144862.200000000011642,51314.900000000001455, , ,57,outbound,forward facing back of curb,sidewalk, 
46260,144751.600000000005821,51285.800000000002910, , ,57,outbound,forward facing back of curb,sidewalk, 
46261,144568.200000000011642,51376.000000000000000, , ,57,outbound,forward facing back of sidewalk,sidewalk, 
46262,144332.799999999988358,51383.599999999998545,Bench, ,57,outbound,forward facing back of curb,sidewalk, 
46263,144273.700000000011642,51400.000000000000000, , ,57,outbound,forward facing edge of pavement,sidewalk, 
46264,144149.200000000011642,51487.300000000002910, , ,57,outbound,forward facing back of curb,sidewalk, 
46265,144099.500000000000000,51551.199999999997090, , ,57,outbound,forward facing back of curb,sidewalk, 
46266,143954.100000000005821,51583.099999999998545, , ,57,outbound,forward facing back of curb,sidewalk, 
46268,143741.299999999988358,51594.900000000001455, , ,57,outbound,forward facing edge of pavement,sidewalk, 
46269,143666.000000000000000,51607.699999999997090, , ,57,outbound,forward facing edge of pavement,sidewalk, 
46270,143483.200000000011642,51590.500000000000000, , ,57,outbound,forward facing back of curb, , 
46271,143419.700000000011642,51513.900000000001455, , ,57,outbound,forward facing back of curb, , 
46272,143459.200000000011642,51440.500000000000000,Bench, ,57,outbound,forward facing back of curb, , 
46273,143497.399999999994179,51358.400000000001455, , ,57,outbound,forward facing back of curb,sidewalk, 
46274,143487.500000000000000,51277.400000000001455, , ,57,outbound,forward facing edge of pavement,sidewalk, 
46280,144417.799999999988358,52389.099999999998545,Bench, ,30,outbound,forward facing back of sidewalk,sidewalk, 
46281,144342.500000000000000,52548.699999999997090,Bench, ,30,outbound,forward facing back of curb,sidewalk, 
46282,144286.899999999994179,52608.800000000002910, , ,30,outbound,forward facing back of sidewalk,sidewalk, 
46283,144132.399999999994179,52773.000000000000000, , ,30,outbound,forward facing back of curb, , 
46284,144009.899999999994179,52871.300000000002910, , ,30,outbound,forward facing back of curb,sidewalk, 
46285,144006.299999999988358,52870.400000000001455, , ,30,inbound,forward facing back of curb,sidewalk, 
46286,144130.299999999988358,52771.400000000001455, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
46287,144256.399999999994179,52636.800000000002910,Bench, ,30,inbound,forward facing back of sidewalk,sidewalk, 
46288,144340.899999999994179,52543.400000000001455,Bench, ,30,inbound,forward facing back of sidewalk,sidewalk, 
46289,144411.299999999988358,52382.300000000002910,Bench, ,30,inbound,forward facing back of sidewalk,sidewalk, 
46309,142653.000000000000000,52744.099999999998545, , ,60,outbound,forward facing back of curb,sidewalk, 
46323,144385.200000000011642,49523.699999999997090, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
46324,140665.600000000005821,49902.099999999998545, ,Shelter,16,inbound,forward facing back of curb,sidewalk, 
46326,141554.700000000011642,50396.099999999998545, , ,16, , , , 
46327,141310.899999999994179,50260.300000000002910, , ,"16, 41x",outbound,forward facing back of sidewalk,sidewalk, 
46328,141289.200000000011642,50246.099999999998545, , ,"16, 41x",inbound,forward facing back of curb,sidewalk, 
46330,144475.000000000000000,48213.500000000000000, ,Shelter,43,inbound,forward facing back of curb,sidewalk, 
46331,144556.000000000000000,48254.800000000002910, ,Shelter,43,inbound,forward facing back of curb,sidewalk, 
46332,144832.200000000011642,48076.699999999997090, ,Shelter,43,inbound,forward facing back of curb,sidewalk, 
46333,143718.500000000000000,63098.400000000001455, , ,97,inbound,forward facing edge of pavement,sidewalk, 
46334,143723.399999999994179,63097.800000000002910, , ,97,outbound,forward facing edge of pavement, , 
46335,143806.700000000011642,50955.099999999998545, , ,"24, 56",inbound,forward facing back of curb,sidewalk, 
46336,143810.799999999988358,50957.900000000001455,Bench, ,"24, 56",not applicable,forward facing back of curb,sidewalk, 
46341,148572.399999999994179,55854.099999999998545, , ,29,inbound,forward facing edge of pavement,sidewalk, 
46342,148589.200000000011642,57101.300000000002910,Bench, ,29,not applicable,forward facing back of curb,sidewalk, 
46343,141911.500000000000000,50792.599999999998545, , ,55,outbound,forward facing edge of pavement, , 
46344,141002.500000000000000,51023.400000000001455, , ,55,outbound,forward facing back of curb, , 
46345,144295.500000000000000,62907.400000000001455, , ,77x,outbound,forward facing edge of pavement, , 
46346,144284.700000000011642,62931.900000000001455, , ,"48x, 77x",inbound,forward facing edge of pavement, , 
46350,143469.500000000000000,54394.400000000001455, , ,"2, 235, 30",outbound,forward facing back of curb, , 
46351,143460.899999999994179,54402.199999999997090, , ,"2, 235, 30",inbound,forward facing edge of pavement,sidewalk, 
46354,144530.700000000011642,50353.400000000001455, , ,"19, 20",inbound,forward facing back of sidewalk,sidewalk,transfer point
46355,143822.600000000005821,48765.199999999997090, , ,"19, 51, 58",outbound,forward facing back of curb,sidewalk, 
46356,143157.899999999994179,52266.099999999998545, , ,"16, 41x",inbound,forward facing back of curb, , 
46358,145855.799999999988358,56144.699999999997090, , ,13,outbound,forward facing edge of pavement,sidewalk, 
46361,145022.399999999994179,57838.500000000000000, , ,7,outbound,forward facing edge of pavement, , 
46362,145017.000000000000000,57842.800000000002910, , ,7,inbound,forward facing back of curb, , 
46364,145077.299999999988358,58471.199999999997090, , ,7,outbound,forward facing edge of pavement, , 
46376,145048.399999999994179,58203.199999999997090,Bench, ,7,outbound,forward facing edge of pavement, , 
46377,141436.700000000011642,50896.400000000001455, , ,55,outbound,forward facing edge of pavement, , 
46378,144748.399999999994179,48016.599999999998545, ,Shelter,43,inbound,forward facing back of curb,sidewalk, 
46379,147481.100000000005821,58264.099999999998545, , ,"50, 54, 59",not applicable,forward facing back of curb,sidewalk, 
46380,141614.700000000011642,51621.000000000000000, , ,56,inbound,forward facing edge of pavement, , 
46381,145048.399999999994179,58232.599999999998545,Bench, ,7,outbound,forward facing edge of pavement, , 
46382,143745.100000000005821,50369.800000000002910, , ,12,outbound,forward facing back of curb, , 
46383,143730.899999999994179,50336.300000000002910, , ,12,inbound,forward facing back of sidewalk,sidewalk, 
46384,143720.500000000000000,50366.699999999997090, , ,"43, 55",not applicable,forward facing back of curb,sidewalk, 
46388,142583.799999999988358,52906.000000000000000, , ,60,inbound,forward facing back of curb,sidewalk, 
46389,142663.700000000011642,52727.000000000000000, , ,60,inbound,forward facing back of curb,sidewalk, 
46393,146812.200000000011642,55990.500000000000000, , ,211,inbound,forward facing edge of pavement, , 
46401,142193.500000000000000,56144.400000000001455, , ,18,outbound,forward facing edge of pavement,sidewalk, 
46402,142187.000000000000000,56150.900000000001455, , ,"18, 34",inbound,forward facing edge of pavement, , 
46405,148936.000000000000000,52306.300000000002910, , ,52x,outbound,forward facing back of curb,sidewalk, 
46406,148924.799999999988358,52187.699999999997090, , ,52x,not applicable,forward facing back of curb,sidewalk, 
46408,143649.299999999988358,49463.900000000001455, , ,42,outbound,forward facing back of curb, , 
46409,143617.600000000005821,49381.900000000001455, , ,42,outbound,forward facing back of sidewalk,sidewalk, 
46410,143574.000000000000000,49268.900000000001455, , ,42,outbound,forward facing back of sidewalk,sidewalk, 
46411,143560.200000000011642,49200.000000000000000, , ,42,outbound,forward facing back of sidewalk,sidewalk, 
46412,145045.799999999988358,58566.900000000001455, ,Shelter,7,not applicable,forward facing back of curb,sidewalk, 
46413,144947.899999999994179,58546.199999999997090, , ,7,outbound,forward facing back of curb,sidewalk, 
46414,143111.000000000000000,54572.900000000001455,Bench, ,30,not applicable,forward facing back of curb,sidewalk, 
46415,145034.899999999994179,54552.699999999997090, , ,"22, 26",outbound,rear facing back of curb,sidewalk, 
46416,145386.600000000005821,54648.000000000000000, , ,"11, 21",inbound,forward facing back of sidewalk,sidewalk, 
46417,146332.700000000011642,56517.000000000000000, , ,22,outbound,forward facing back of curb,sidewalk, 
46418,142687.899999999994179,53582.800000000002910,Bench, ,10,inbound,forward facing back of curb,sidewalk, 
46419,142348.700000000011642,55801.000000000000000, , ,"18, 34",inbound,forward facing edge of pavement, , 
46420,142357.700000000011642,55810.099999999998545, , ,18,outbound,forward facing edge of pavement, , 
46421,143286.200000000011642,54997.699999999997090, , ,8,inbound,forward facing back of curb, , 
46422,144407.600000000005821,50249.500000000000000, , ,43,outbound,forward facing back of curb,sidewalk, 
46423,143076.000000000000000,52205.099999999998545, , ,"16, 41x",inbound,forward facing back of sidewalk,sidewalk, 
46426,144482.700000000011642,57237.599999999998545, , ,7,inbound,forward facing edge of pavement,sidewalk, 
46431,145062.799999999988358,58373.800000000002910, , ,7,inbound,forward facing back of curb,sidewalk, 
46432,145065.299999999988358,58361.199999999997090, , ,7,outbound,forward facing edge of pavement, , 
46434,145036.600000000005821,57737.300000000002910, , ,7,inbound,forward facing edge of pavement, , 
46435,145041.100000000005821,57730.400000000001455, , ,7,outbound,forward facing edge of pavement, , 
46436,148775.399999999994179,50846.400000000001455, , ,17,inbound,forward facing edge of pavement, , 
46439,144633.000000000000000,58733.199999999997090, , ,"53x, 7, 99",outbound,forward facing back of curb,sidewalk, 
46440,144625.700000000011642,64286.599999999998545, , ,77x,not applicable,forward facing back of curb,sidewalk, 
46441,144620.200000000011642,64292.800000000002910, , ,"77x, 99",not applicable,forward facing back of curb,sidewalk, 
46444,143101.799999999988358,51023.199999999997090, , ,57,outbound,forward facing back of curb,sidewalk, 
46445,143273.200000000011642,51232.000000000000000, , ,57,not applicable,forward facing back of curb,sidewalk, 
46446,143207.500000000000000,51204.900000000001455, , ,57,not applicable,forward facing edge of pavement,sidewalk, 
46447,143270.700000000011642,51227.599999999998545, , ,57,not applicable,forward facing back of curb, , 
46448,143206.200000000011642,51198.800000000002910, , ,57,not applicable,forward facing back of curb, , 
46449,142776.700000000011642,55913.300000000002910, , ,18,outbound,forward facing back of curb, , 
46451,145125.700000000011642,64533.099999999998545, , ,97,outbound,forward facing edge of pavement, , 
46452,145090.399999999994179,64531.400000000001455, , ,97,outbound,forward facing edge of pavement,sidewalk, 
46453,144873.000000000000000,64414.500000000000000, , ,97,outbound,forward facing edge of pavement,sidewalk, 
46454,144554.000000000000000,64186.599999999998545, , ,99,inbound,forward facing edge of pavement,sidewalk, 
46455,144877.399999999994179,64239.099999999998545, , ,99,inbound,forward facing edge of pavement, , 
46463,148412.200000000011642,56303.199999999997090, ,Shelter,29,inbound,forward facing back of sidewalk,sidewalk, 
46464,148475.000000000000000,55974.900000000001455, , ,29,inbound,forward facing edge of pavement,sidewalk, 
46465,148471.700000000011642,55980.900000000001455, , ,29,outbound,forward facing edge of pavement, ,transfer point
46467,144620.299999999988358,48985.000000000000000, , ,43,outbound,forward facing back of curb,sidewalk, 
46468,144633.799999999988358,48972.000000000000000, , ,43,inbound,forward facing back of curb,sidewalk, 
46475,146199.399999999994179,53071.300000000002910, , ,39,inbound,forward facing back of curb,sidewalk, 
46477,148263.100000000005821,50549.300000000002910, , ,"27, 65x",outbound,forward facing back of sidewalk,sidewalk, 
46481,146955.500000000000000,48677.900000000001455, , ,61x,outbound,forward facing back of curb,sidewalk, 
46482,146965.200000000011642,48683.500000000000000, , ,61x,inbound,forward facing back of curb,sidewalk, 
46483,146009.200000000011642,52176.699999999997090, , ,"14, 28, 61x",inbound,forward facing back of curb,sidewalk, 
46484,143175.899999999994179,56246.900000000001455, , ,1,inbound,forward facing edge of pavement, , 
46487,144629.100000000005821,58352.400000000001455, , ,7,inbound,forward facing edge of pavement, , 
46488,144706.200000000011642,58243.300000000002910, , ,7,inbound,forward facing edge of pavement, , 
46489,144708.200000000011642,58247.300000000002910, , ,7,outbound,forward facing back of curb,sidewalk, 
46490,144633.500000000000000,58350.900000000001455, , ,7,outbound,forward facing back of curb,sidewalk, 
46491,144566.899999999994179,49133.900000000001455, , ,43,outbound,forward facing back of sidewalk,sidewalk, 
46492,142428.899999999994179,49360.099999999998545, , ,42,outbound,forward facing edge of pavement, , 
46493,142429.399999999994179,49355.800000000002910, , ,42,inbound,forward facing edge of pavement, , 
46494,142882.299999999988358,56299.000000000000000, , ,1,outbound,forward facing edge of pavement, , 
46495,142948.100000000005821,56300.199999999997090, , ,1,inbound,forward facing back of sidewalk,sidewalk, 
46497,144511.100000000005821,64265.500000000000000, , ,"77x, 99",not applicable,forward facing back of curb,sidewalk, 
46498,144526.100000000005821,53704.900000000001455, , ,19,inbound,forward facing back of curb,sidewalk, 
46499,144529.399999999994179,53707.000000000000000, , ,19,outbound,forward facing back of curb,sidewalk, 
46500,142782.600000000005821,55913.300000000002910, , ,"18, 34",inbound,forward facing edge of pavement, , 
46501,140768.899999999994179,57096.099999999998545, , ,18,inbound,forward facing back of curb,sidewalk, 
46502,140771.700000000011642,57093.900000000001455, ,Shelter,18,outbound,forward facing edge of pavement, , 
46503,141731.600000000005821,57708.900000000001455, , ,18,inbound,forward facing back of curb,sidewalk, 
46504,141732.600000000005821,57703.800000000002910, , ,18,outbound,forward facing back of curb,sidewalk, 
46505,141911.399999999994179,57855.900000000001455, , ,"1, 18, 88x",inbound,forward facing back of curb,sidewalk, 
46506,141890.100000000005821,57840.500000000000000, , ,"1, 18, 88x",outbound,forward facing back of curb,sidewalk, 
46507,141988.000000000000000,57989.199999999997090, , ,"1, 18, 88x",outbound,forward facing back of curb,sidewalk, 
46508,141915.700000000011642,58055.800000000002910, , ,"1, 18, 88x",not applicable,forward facing back of curb,sidewalk, 
46511,144912.200000000011642,48784.199999999997090, , ,43,inbound,forward facing edge of pavement,sidewalk, 
46512,144906.799999999988358,48781.000000000000000, , ,43,outbound,forward facing edge of pavement,sidewalk, 
46517,144565.100000000005821,49248.500000000000000, , ,43,inbound,forward facing back of sidewalk,sidewalk, 
46518,141988.500000000000000,57984.400000000001455, , ,"1, 18, 88x",inbound,forward facing back of curb,sidewalk, 
46519,141252.200000000011642,57426.599999999998545, , ,18,inbound,forward facing edge of pavement, , 
46520,141226.600000000005821,57408.099999999998545, , ,18,outbound,forward facing edge of pavement, , 
46521,144581.799999999988358,58474.900000000001455, , ,7,outbound,forward facing back of curb,sidewalk, 
46523,146679.200000000011642,53407.000000000000000,Bench, ,39,inbound,forward facing back of curb,sidewalk, 
46524,146679.200000000011642,53417.800000000002910, , ,39,outbound,forward facing back of curb,sidewalk, 
46525,147549.500000000000000,57593.300000000002910, , ,"50, 54",not applicable,forward facing back of curb, , 
46527,141812.799999999988358,56425.300000000002910, , ,18,inbound,forward facing edge of pavement, , 
46528,141831.100000000005821,56422.000000000000000, , ,18,outbound,forward facing edge of pavement, , 
46529,141610.000000000000000,56482.500000000000000, , ,18,inbound,forward facing edge of pavement, , 
46530,141587.100000000005821,56496.599999999998545, , ,18,outbound,forward facing back of curb, , 
46531,141050.399999999994179,57319.300000000002910, , ,18,inbound,forward facing edge of pavement, , 
46532,141046.700000000011642,57312.199999999997090, , ,18,outbound,forward facing back of curb, , 
46533,141250.299999999988358,56652.400000000001455, , ,18,inbound,forward facing back of curb, , 
46534,141254.600000000005821,56659.800000000002910, , ,18,outbound,forward facing back of curb,sidewalk, 
46535,142591.600000000005821,52906.000000000000000, , ,60,not applicable,forward facing back of curb, , 
46536,140717.100000000005821,49940.900000000001455, , ,16,outbound,forward facing back of curb,sidewalk, 
46539,142857.399999999994179,56175.900000000001455, , ,34,inbound,forward facing edge of pavement, , 
46548,144658.200000000011642,51302.800000000002910, , ,57,inbound,forward facing back of sidewalk,sidewalk, 
46549,144665.500000000000000,51305.699999999997090, , ,57,outbound,forward facing back of sidewalk,sidewalk, 
46550,141007.200000000011642,56873.500000000000000, , ,18,outbound,forward facing edge of pavement, , 
46551,141001.200000000011642,56875.599999999998545, , ,18,inbound,forward facing edge of pavement, , 
46552,141522.200000000011642,57566.300000000002910, , ,18,outbound,forward facing edge of pavement,sidewalk, 
46553,141498.100000000005821,57566.000000000000000, , ,18,inbound,forward facing edge of pavement, , 
46554,144755.600000000005821,64315.599999999998545, , ,"77x, 99",not applicable,forward facing edge of pavement, , 
46555,141091.100000000005821,57342.000000000000000, , ,18,inbound,forward facing edge of pavement, , 
46556,141100.299999999988358,57342.099999999998545, , ,18,outbound,forward facing edge of pavement, , 
46557,140969.299999999988358,54836.800000000002910, , ,35,inbound,forward facing edge of pavement, , 
46558,140958.200000000011642,54846.900000000001455, , ,35,outbound,forward facing back of curb, , 
46559,148531.200000000011642,56226.599999999998545, , ,29,inbound,forward facing back of curb,sidewalk, 
46560,148796.500000000000000,50765.500000000000000, , ,17,inbound,forward facing back of curb,sidewalk, 
46561,143074.299999999988358,50856.800000000002910, , ,57,not applicable,forward facing back of curb,sidewalk, 
46562,143012.500000000000000,50812.800000000002910, , ,57,inbound,forward facing back of curb,sidewalk, 
46563,143105.500000000000000,51025.699999999997090, , ,57,inbound,forward facing back of curb,sidewalk, 
46564,148662.100000000005821,55977.199999999997090, , ,29,inbound,forward facing back of curb,sidewalk, 
46565,148664.299999999988358,55980.000000000000000, , ,29,outbound,forward facing edge of pavement, , 
46570,148653.000000000000000,51021.199999999997090, , ,17,inbound,forward facing edge of pavement,sidewalk, 
46575,148645.600000000005821,51021.199999999997090, , ,17,outbound,forward facing back of curb,sidewalk, 
46577,144189.100000000005821,61581.500000000000000, , ,77x,inbound,forward facing back of curb,sidewalk, 
46578,144228.399999999994179,61531.400000000001455, , ,"77x, 97",outbound,forward facing back of curb,sidewalk, 
46579,144217.000000000000000,61529.599999999998545, , ,97, , , , 
46580,144234.000000000000000,61731.099999999998545, , ,"77x, 97",outbound,forward facing back of curb,sidewalk, 
46581,144258.500000000000000,61760.699999999997090, , ,"77x, 97",inbound,forward facing back of sidewalk,sidewalk, 
46582,144188.200000000011642,62065.300000000002910, , ,"77x, 97",outbound,forward facing edge of pavement,sidewalk, 
46583,144184.200000000011642,62058.099999999998545, , ,"77x, 97",inbound,forward facing back of curb,sidewalk, 
46593,144861.100000000005821,48560.400000000001455, , ,43,inbound,forward facing edge of pavement,sidewalk, 
46594,144826.399999999994179,54110.400000000001455,Bench, ,"35, 5", , , , 
46601,140921.299999999988358,57196.300000000002910, , ,18,inbound,forward facing edge of pavement, , 
46602,140917.700000000011642,57181.699999999997090, , ,18,outbound,forward facing edge of pavement, , 
46603,141851.700000000011642,57823.500000000000000, , ,"1, 18", , , , 
46604,141794.399999999994179,57776.599999999998545, , ,"1, 18", , , , 
46620,147084.600000000005821,57742.800000000002910, , ,50,outbound,forward facing back of sidewalk,sidewalk, 
46625,147124.399999999994179,57875.300000000002910, , ,50,outbound,forward facing back of sidewalk, , 
46640,142930.600000000005821,52449.199999999997090, , ,60,not applicable,forward facing back of curb,sidewalk, 
46641,142759.799999999988358,52645.599999999998545, , ,60,not applicable,forward facing back of curb,sidewalk, 
46642,142725.299999999988358,52665.099999999998545, , ,60,not applicable,forward facing back of curb,sidewalk, 
46645,142923.700000000011642,52443.000000000000000, , ,60,not applicable,forward facing back of curb,sidewalk, 
46654,141995.799999999988358,56332.000000000000000, , ,18,outbound,forward facing edge of pavement, , 
46655,141987.899999999994179,56330.800000000002910, , ,18,inbound,forward facing edge of pavement, , 
46660,145134.500000000000000,59412.599999999998545, , ,99,inbound,forward facing edge of pavement, , 
46665,145122.600000000005821,59409.099999999998545, , ,99,outbound,forward facing edge of pavement, , 
46688,145704.899999999994179,47951.800000000002910, , ,62x,inbound,rear facing back of curb,sidewalk, 
46689,145145.500000000000000,57337.000000000000000,Bench, ,7,outbound,forward facing back of sidewalk,sidewalk, 
46692,145134.200000000011642,57327.900000000001455,Bench, ,7,inbound,forward facing back of curb,sidewalk, 
46694,148566.200000000011642,52389.400000000001455, , ,52x,outbound,forward facing back of sidewalk,sidewalk, 
46695,140422.000000000000000,49731.000000000000000, ,Shelter,"16, 41x",not applicable,forward facing back of curb,sidewalk, 
46697,148587.100000000005821,52381.500000000000000, , ,52x,inbound,forward facing back of curb,sidewalk, 
46698,145579.000000000000000,54777.800000000002910, ,Shelter,11,inbound,other,sidewalk, 
46700,140668.700000000011642,49798.099999999998545,Bench, ,41x,outbound,forward facing back of curb,sidewalk, 
46701,140683.000000000000000,49804.800000000002910, , ,41x, ,forward facing back of curb,sidewalk, 
46702,147236.100000000005821,58422.099999999998545, , ,59,outbound,forward facing back of curb,sidewalk, 
46703,147239.700000000011642,58425.199999999997090, , ,59,outbound,forward facing back of curb,sidewalk, 
46705,147101.299999999988358,58626.800000000002910, , ,59,outbound,forward facing back of sidewalk,sidewalk, 
46710,146955.500000000000000,58790.300000000002910, , ,59,outbound,forward facing back of curb,sidewalk, 
46715,146964.700000000011642,58788.300000000002910, , ,59,outbound,rear facing back of curb,sidewalk, 
46720,146880.799999999988358,58957.800000000002910, , ,59,outbound,forward facing back of curb,sidewalk, 
46725,146886.000000000000000,58951.400000000001455, , ,59,outbound,forward facing back of curb,sidewalk, 
46730,146833.500000000000000,59145.699999999997090, , ,59,outbound,forward facing back of curb,sidewalk, 
46731,146863.600000000005821,59064.000000000000000, , ,59, , , , 
46732,146736.299999999988358,59226.599999999998545,Bench, ,59,outbound,forward facing back of curb,sidewalk, 
46733,146739.200000000011642,59233.800000000002910, , ,59, ,forward facing back of sidewalk,sidewalk, 
46735,146797.600000000005821,59178.500000000000000, , ,59,outbound, , , 
46750,142394.299999999988358,50276.099999999998545, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
46755,142388.700000000011642,50269.300000000002910, , ,55,inbound,forward facing back of sidewalk,sidewalk, 
49090,144751.000000000000000,48889.400000000001455, , ,43,outbound,forward facing back of curb,sidewalk, 
49093,144823.399999999994179,48475.400000000001455, , ,43,inbound,forward facing back of curb,sidewalk, 
49100,144192.399999999994179,63277.400000000001455, , ,"48x, 77x",inbound,forward facing edge of pavement, , 
49101,144200.700000000011642,63327.000000000000000, , ,77x,outbound,forward facing edge of pavement,sidewalk, 
49293,146960.899999999994179,53262.400000000001455, , ,29, , , , 
49294,147053.100000000005821,53275.800000000002910, , ,221,outbound,forward facing back of curb,sidewalk, 
49296,146948.600000000005821,53198.099999999998545,Bench, ,221,not applicable,other,sidewalk, 
49297,143853.100000000005821,48764.500000000000000, , ,"19, 51",inbound,forward facing back of curb,sidewalk, 
49298,140855.200000000011642,57145.800000000002910, , ,18,inbound,forward facing back of curb,sidewalk, 
49310,144449.500000000000000,62031.900000000001455, , ,"77x, 99",not applicable,forward facing edge of pavement,sidewalk,transfer point
49311,144438.899999999994179,62024.500000000000000, , ,"77x, 99", , , , 
49331,144205.600000000005821,52689.000000000000000, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
49334,141825.399999999994179,49653.300000000002910, , ,42,inbound,forward facing edge of pavement, , 
49335,147923.799999999988358,52041.900000000001455, , ,17,inbound,forward facing back of curb,sidewalk, 
49336,146384.200000000011642,53010.199999999997090, , ,39,inbound,forward facing back of curb,sidewalk, 
49337,146377.799999999988358,53014.099999999998545, , ,39,outbound,forward facing back of curb,sidewalk, 
49338,142870.500000000000000,49319.400000000001455, , ,42,inbound,forward facing back of sidewalk,sidewalk, 
49339,142873.299999999988358,49331.699999999997090, , ,42,outbound,forward facing back of sidewalk,sidewalk, 
49350,149870.799999999988358,54261.500000000000000, , ,46x,outbound,forward facing back of curb, , 
